"latitude","longitude","sample_feature"
40.675284429,-73.927726067,-0.393081914358494
40.846494676,-73.882634784,-0.960313230664875
40.841442835,-73.854731812,0.521707905264693
40.821412449,-73.898941293,0.829092770678643
40.680203432,-73.955489395,0.83256805804125
40.83340982,-73.871567458,-2.91122955395518
40.737827601,-73.734004055,-0.0769718174306718
40.820369696,-73.938132846,-1.15601031687287
40.602251703,-73.993508526,1.916072573721
40.609371878,-73.998481583,0.0281615946054807
40.821311723,-73.899891673,-1.98854823781491
40.685975895,-73.803599116,-0.182678352069686
40.830086724,-73.85376289,0.479845048788697
40.857790719,-73.898788413,0.530324688316471
40.654221857,-73.913109519,-0.0421107661344414
40.854431478,-73.905589403,-0.300029545225848
40.580101678,-74.158591374,0.0959497595161254
40.906129566,-73.84811484,-1.00698638410058
40.687034142,-73.982026774,1.77889519640475
40.686846802,-73.958207295,-0.764726338582969
40.704284542,-73.797832173,-1.55881496655673
40.633369067,-74.087734502,0.422867782077831
40.826971006,-73.896414356,0.676377861293903
40.723441941,-74.006177866,0.458504835737547
40.821957473,-73.870332214,0.989529444253627
40.686941692,-73.988949832,-1.91343525821114
40.828277529,-73.899559601,-1.25531506751026
40.703432882,-73.808615025,-0.791677273003193
40.845608913,-73.858835847,-0.660777844179482
40.742589775,-73.88502999,1.75858602195444
40.549454915,-74.170734977,-0.83438788735099
40.728909861,-73.845159696,-0.4414796335063
40.669513084,-73.956942055,0.482946014789875
40.743109087,-73.951604013,-0.30331341150999
40.711146344,-73.903545148,-0.80943157208651
40.845504692,-73.883478673,-1.57891304903643
40.628890203,-73.899614689,-2.29847744056002
40.819817757,-73.955435761,-1.31647419372964
40.723366832,-73.904512369,-0.450826987793014
40.764112259,-73.821162066,0.152657034713013
40.542880083,-74.158010115,-1.76440390323721
40.7632362,-73.820850358,1.16755728224313
40.819933413,-73.94968025,0.860628942286889
40.663569288,-73.922840264,1.76060227211437
40.668153737,-73.912280306,-0.543057904853636
40.803850251,-73.9104616,1.44225078355902
40.825462558,-73.870401262,0.664225533692193
40.644950485,-73.921452835,0.562207500101292
40.856742932,-73.902780917,-0.436378533321651
40.759323863,-73.963218964,-1.32172221197417
40.821768985,-73.911994716,1.17856609335623
40.642465784,-74.079516424,0.870297076361027
40.819118585,-73.939037236,-0.109929858103819
40.831854352,-73.921362286,-0.937820098210497
40.651454027,-73.936660548,1.69323951673583
40.731714801,-74.000957613,0.650425663196385
40.846021197,-73.908369947,-0.808099671858261
40.810297536,-73.945489891,-1.08873702453589
40.887089188,-73.867785667,-0.0455376034679427
40.800052649,-73.937021212,1.31010576615109
40.783671929,-73.807904131,0.979384578448449
40.718540519,-73.977530603,-0.450718732571973
40.845468077,-73.888079795,-3.25363014970714
40.636300164,-73.892465975,-0.359018055789368
40.879969245,-73.865228694,-0.590902074468391
40.660526863,-73.917156167,0.672632417802935
40.869802057,-73.890356481,1.47530912196532
40.649589549,-74.020005736,-0.489896865819699
40.747500165,-73.853604926,0.954244972425992
40.701631602,-73.818339846,-0.496057594931152
40.85590689,-73.897695962,-0.960041220193939
40.73669807,-73.983316026,0.195958862529962
40.660682338,-73.76801587,-0.706784884151648
40.579908925,-73.83321482,0.35195410525107
40.852381909,-73.913515771,0.188946538434105
40.804384046,-73.937421669,-1.09037025736533
40.662397624,-73.961909935,-1.07309255113014
40.814394014,-73.886921812,-0.467888977206071
40.602745951,-73.750077865,-2.02538507305997
40.616023427,-73.967522966,-0.0519145328133914
40.837228619,-73.906784717,-1.56639017060678
40.816416823,-73.915726553,-0.214778282399816
40.808557677,-73.952354754,0.468595476768022
40.68737611,-73.807067357,-1.810333018977
40.844913543,-73.786746163,1.71972608790121
40.706291226,-73.796419434,2.37950431708473
40.762842676,-73.991283648,0.0781303022059488
40.754007012,-73.942431888,0.217600498716446
40.594531072,-73.761868727,-0.267794844741693
40.835628205,-73.849417753,-1.04015914130517
40.856261086,-73.89182116,0.120297831337754
40.811852697,-73.902257649,-0.360824165073544
40.638082027,-73.902245544,-1.27097972943127
40.809970985,-73.917826301,-1.07365527305936
40.852796181,-73.929376707,0.531943786445841
40.594238933,-73.936840843,0.910896820368099
40.647880118,-74.016416003,-0.767924832354523
40.818863283,-73.893594464,0.921977202236029
40.634759741,-74.113850363,-1.88706194104543
40.841373618,-73.835866244,-0.595643599468912
40.76795511,-73.982362342,0.629106357567929
40.819118929,-73.910177314,-0.250262851518107
40.634251288,-74.086222444,0.442539237195746
40.691471233,-73.944079726,0.362726700329994
40.757938117,-73.997330352,-0.443068474305628
40.629445869,-73.904261262,-0.325431930298804
40.654217919,-73.936470517,2.17319069016727
40.791997616,-73.949719421,1.30580196351684
40.86035924,-73.892154318,-1.70482475234946
40.657727629,-73.770094944,0.61607003617698
40.684194302,-73.916084746,-0.504464771460985
40.762268729,-73.987987954,0.205935903592402
40.669715076,-73.840376535,-1.56480748124987
40.604929959,-73.752216083,0.309989820771451
40.883382579,-73.902333309,-0.0444920611493483
40.851776555,-73.908004166,-0.322066723836342
40.753532458,-73.706596761,0.278675967623242
40.705678823,-73.945478053,0.462545078692343
40.642465784,-74.079516424,2.16136530139285
40.672540667,-73.771179452,2.11690208649569
40.848539809,-73.888497525,-0.23559286748677
40.689198075,-73.93778218,-0.0475255128267096
40.70496283,-73.891698794,0.408223673773141
40.676960141,-73.951262652,-0.069701958731324
40.607951554,-73.753288918,-1.20681657170629
40.599591571,-73.756189839,-0.324628519473466
40.5945994,-74.07940541,-0.393615561202882
40.750177152,-73.722730175,-0.694956986660479
40.706870769,-73.81452036,0.39310234986266
40.814194712,-73.950862309,-1.5683797110497
40.631111824,-73.952531869,-0.111006367923938
40.822302984,-73.856171859,-1.45882613984947
40.586820741,-73.964858513,-0.0534240721231018
40.654223423,-73.911563409,0.335183237618243
40.717574325,-73.913593293,-0.732211390352672
40.596224943,-74.065346029,0.426345467164994
40.709141698,-74.006858254,0.112170704346616
40.766902529,-73.905958964,0.0769293745567205
40.623140111,-74.082847142,-0.690328159926575
40.672040581,-73.992203957,-0.749341864897728
40.636714431,-74.145174894,0.898706478838742
40.760080627,-73.816187877,-1.52174819362269
40.608010456,-74.001719348,-0.491689821320917
40.637161104,-74.160193428,0.527565062349999
40.701831313,-73.982830653,-0.753842394691485
40.812125451,-73.910273454,0.505781908511683
40.721066234,-73.946057111,1.29012151089533
40.550882405,-74.199561906,-0.707834289570355
40.669643125,-73.946347429,-0.869543683633978
40.830061356,-73.825639011,-0.84626527112876
40.827663925,-73.886097092,0.72463136434601
40.835900056,-73.877326699,0.378632061753206
40.611330691,-73.911695866,-1.3898726833168
40.652127784,-73.96549804,1.3941318920735
40.668926923,-73.922581733,-1.24119810303137
40.670030081,-73.904044397,-0.32821003434207
40.706412392,-73.953354704,-0.240940069181055
40.734786117,-74.003952576,0.0987061202553082
40.622893007,-74.023870191,-2.10046380708285
40.829970011,-73.878540928,-1.18819408715246
40.817402543,-73.887241854,1.93447262777772
40.658443523,-73.909791753,1.56278900661118
40.837321839,-73.9101166,0.454990200132259
40.748509937,-74.001145527,-0.793552898582872
40.825258747,-73.893884137,0.56294125999527
40.772997153,-73.982072175,1.11975361633478
40.592478755,-73.799697347,-0.0714619159702397
40.778412523,-73.98208877,-0.0160341907420785
40.725440246,-73.996772441,-0.513556152242765
40.761335979,-73.974112151,0.384472766587004
40.69969571,-73.981691569,0.905846527597255
40.575031251,-73.989882667,0.138265878722813
40.800886592,-73.960761567,1.70691086749932
40.799169693,-73.964786154,-2.27694636159429
40.830798914,-73.826948796,-0.046319303708753
40.754119792,-73.990212802,0.511152057714618
40.812115968,-73.955169978,-0.359970933435151
40.809662552,-73.855389997,-0.791466612027382
40.820750538,-73.848432551,-1.59013432250142
40.56690168,-74.132789248,0.622668923192758
40.658859969,-73.912357402,-0.222874875361333
40.610712525,-74.1599967,0.747633584260199
40.588628296,-73.983723858,1.00538707312274
40.755936991,-73.992598403,0.550037506238499
40.651700904,-73.868446751,1.03350783724884
40.855130566,-73.889241983,-0.461042229643965
40.829087545,-73.9135063,-0.0575011186908708
40.837747721,-73.914315401,-0.56476749886592
40.858396099,-73.900566094,-0.323924688850999
40.813079074,-73.923353328,1.70488417639583
40.759522478,-73.72708427,0.766819395890183
40.684422643,-73.86950715,-0.355335428736454
40.588688979,-73.947849044,-1.16306293746296
40.825650585,-73.943587578,-0.918029205944283
40.838352172,-73.850347603,-0.649085641715462
40.753525252,-73.877420646,-0.608193775062662
40.692241674,-73.987300996,0.359430368571228
40.663096737,-73.732171811,-1.40996040772402
40.835567561,-73.920794144,-1.35169125996099
40.554804275,-73.927474935,-0.422736095664986
40.811399561,-73.905238619,-0.285338952972381
40.594048916,-73.753203455,-1.3046110507765
40.871390395,-73.86379978,-0.326402219487075
40.821455958,-73.866199874,-2.06905421766888
40.702274233,-73.943244759,0.379931514369454
40.842270296,-73.925130393,0.134439266653164
40.645583828,-73.899405795,0.906814633521852
40.822340826,-73.879620713,0.696347605577407
40.572838506,-73.995433562,-1.64611224245227
40.877875595,-73.837913256,0.749901918968879
40.621500886,-74.026214732,-0.723257654397827
40.699847586,-73.908682649,-1.33947289537412
40.67919692,-73.976999453,-1.21805840380469
40.856859334,-73.888830613,0.510285406445115
40.578901569,-74.159045713,0.351500174745527
40.598903241,-74.162769978,-1.0166497862897
40.706430579,-73.957809091,2.07820047876945
40.848647719,-73.911680839,-0.12851612811299
40.846278812,-73.89205787,-1.68200700687435
40.642226846,-73.993461398,1.38092637618555
40.699763917,-73.917850338,-0.0882822619157069
40.70322729,-73.824272019,-0.791951743472884
40.698312502,-73.953147596,1.36335555733518
40.644274097,-74.011193729,-0.491353599067178
40.666041572,-73.906966271,-0.610207932623138
40.659052795,-73.882369859,1.67306437245386
40.66051961,-73.883452174,-1.72317811270723
40.735783278,-73.810625803,0.807535763106842
40.723177395,-73.907820909,0.0665278913522986
40.8183932,-73.892800384,2.38696010787531
40.695145835,-73.915937534,-1.27449502784965
40.797608573,-73.966917906,-0.796966103918393
40.67606162,-73.963430718,-1.71476576994804
40.60647417,-73.967117051,1.52153520605307
40.784723565,-73.793839663,-0.425743526980203
40.75742717,-73.908751706,-0.37374255610133
40.847579003,-73.900318408,-0.32730776772133
40.842192295,-73.784604455,-0.989701546368176
40.869651719,-73.888143946,-0.485027126023701
40.634302829,-74.025131685,-0.477738566568873
40.680048726,-73.775909194,-0.9850176494725
40.815732053,-73.945420411,1.75418757332165
40.812267657,-73.957084521,0.531350782823791
40.834069251,-73.944881379,-0.74526967039175
40.658640561,-73.896084642,1.58036825006435
40.73855912,-73.904580811,0.628056281575008
40.733276458,-74.005074653,-1.02889397197603
40.820930321,-73.91001951,0.0693914574354405
40.814892347,-73.921880878,1.8778094143153
40.640020787,-73.921364954,0.429052853966563
40.607619587,-73.98394252,0.656049625604565
40.554156906,-74.166918096,-0.200444791326838
40.86030025,-73.867173736,-1.36591690384066
40.650847586,-73.961920133,0.081961027922274
40.676226839,-73.975850429,-0.0452944434335765
40.721535765,-73.94643553,-0.0890562970232099
40.699428306,-73.950020043,0.550783604940009
40.747690701,-73.883469301,0.474858827978368
40.822064206,-73.914032098,1.18326570667435
40.706327798,-74.012881312,0.456932668703106
40.695770093,-73.978252309,-0.373398610134617
40.681220744,-73.801305634,1.2821619535942
40.588613684,-73.958398385,0.289211598252597
40.668185645,-73.756923204,0.0442242149392222
40.665420329,-73.905831693,-1.02400306954686
40.822591402,-73.877777579,-0.92017241349757
40.791882345,-73.938422952,-1.17281380883778
40.746999994,-73.890038889,-0.114440139050985
40.540769774,-74.186942766,0.307756651721579
40.825185689,-73.922837142,1.64213967876079
40.702480319,-73.920450948,1.5407901295587
40.833217042,-73.927554515,1.3756939333214
40.662856338,-73.942831345,1.38449351697154
40.691377614,-73.866861166,-0.545831888976556
40.791207032,-73.974440008,0.41780884806213
40.669849045,-73.8657542,-1.30647603936356
40.858265864,-73.896051108,1.80926123890443
40.841224391,-73.920765724,2.26162729156384
40.76109574,-73.814199702,-0.440163686544068
40.705982358,-73.805094698,1.13774674226614
40.785420342,-73.947709405,1.34944441565741
40.657697952,-73.940965203,-0.140677923724224
40.891909838,-73.861594851,-0.0152153306144736
40.780970117,-73.775472062,-0.970042564359337
40.865457504,-73.920939317,-0.963711543072068
40.728720422,-73.853512684,-0.729574766190599
40.793460446,-73.844865103,-0.409237119766439
40.836310408,-73.852715651,-0.195339818688839
40.812755573,-73.937637777,0.917501282672051
40.806448376,-73.91256403,-1.23432561784452
40.644192099,-73.973977425,1.22970156452879
40.683765609,-73.970987385,1.46156640189824
40.748926573,-73.859524335,0.922900900126527
40.85936067,-73.889780818,-0.457967471971699
40.870357821,-73.847961527,0.830590709212885
40.682177387,-73.949935623,-0.409135279241513
40.722764741,-73.745114561,1.43794322955975
40.819307445,-73.902355087,-0.266054579607378
40.665303886,-73.926886199,-2.00233595749777
40.824941458,-73.878322473,-1.25069673297491
40.834528146,-73.903836069,-0.0580707056401965
40.670168236,-73.915727489,0.676413873244349
40.759746797,-73.974224669,1.48392350363791
40.800672239,-73.946462152,-0.179885176307579
40.898745775,-73.862994957,0.529612480315677
40.670167427,-73.930993992,0.444734735179491
40.765122262,-73.959508314,-0.972976861538782
40.679270529,-73.928824979,-0.204721693844041
40.731274554,-73.715105398,-2.23220774665162
40.888558686,-73.854979675,-0.726340360552678
40.753785827,-73.82072418,-0.975213010513297
40.846864573,-73.916595198,0.0902446164618602
40.691435973,-73.925454815,-1.1444833798257
40.814787465,-73.957501965,-0.841050041364392
40.718787263,-73.815425142,-0.00771974132893004
40.725689438,-73.857271509,0.691755978604603
40.804384046,-73.937421669,0.503391803489554
40.723781301,-73.983680033,-0.596155909181528
40.905951098,-73.850166446,0.734289771518139
40.822758665,-73.910483129,0.167234519891493
40.763522977,-73.987074425,0.949198877835403
40.836298316,-73.888409625,-0.758365154287369
40.815441885,-73.821349279,-0.587248280966189
40.667052358,-73.873228716,0.130439355992968
40.83308866,-73.916305306,0.999583506585415
40.723809613,-73.991804659,2.02993518124214
40.58539223,-73.984117076,0.915138251679515
40.740160775,-73.976574244,-0.861941497428525
40.656154669,-73.903393994,-0.725998517543709
40.823101299,-73.869690461,-0.183978994512685
40.846860364,-73.883266662,0.0870456406907687
40.629464224,-73.921211671,0.858225373730476
40.846873591,-73.939922634,-0.379772497051154
40.820142178,-73.913066306,-0.608624831188613
40.744055106,-74.0049636,-0.23238467831743
40.577587416,-73.976336071,1.85476460142845
40.880490744,-73.851800508,1.05565623028887
40.756826393,-73.864463565,1.87594165699048
40.641908679,-74.079389644,-1.18789158943936
40.857082062,-73.901352508,0.685236018765732
40.744639755,-74.004541406,-0.497916543979825
40.608498338,-74.121134655,0.00661486567363164
40.797609365,-73.941321495,-1.44949197072515
40.720255223,-74.00709028,2.33420083993724
40.750805033,-73.862671212,-0.639213378087586
40.794153386,-73.968443699,0.389333451737196
40.69474023,-73.738835144,0.0674783679227145
40.826490017,-73.948490126,-0.333772031935354
40.705044473,-73.939372383,0.362877721561186
40.657271416,-73.874562816,-1.06328375552921
40.708279103,-73.789163473,0.253948794288438
40.674019979,-73.964945958,-0.728972001488791
40.647713314,-73.962747151,-0.547379481405178
40.750291585,-73.860239683,-0.876696038425114
40.836689797,-73.928667418,-1.23487263929678
40.670655072,-73.91339092,0.876345823753232
40.764925776,-73.95516203,-1.05182061313635
40.852841995,-73.88417431,0.179661666091688
40.678878851,-73.92164722,-0.797220621245515
40.76795511,-73.982362342,0.676789875476472
40.710392486,-73.941719293,-0.659606144777312
40.84589001,-73.905659355,0.0261947431604551
40.856569584,-73.902271463,0.538812367720557
40.677567638,-73.941423507,0.208716633954171
40.6880155,-73.909466889,0.0140829169121579
40.88070864,-73.919304715,0.712686311251558
40.850522659,-73.905150353,1.30025116614773
40.676974335,-73.865620885,-0.182777380089986
40.606166743,-73.759439499,-0.984724678017863
40.608302798,-73.748184276,-0.0868411102291612
40.716969881,-73.995622099,0.127486091471475
40.869849327,-73.89394676,0.282763809258695
40.735043882,-73.862025325,0.0167819068063519
40.634302829,-74.025131685,0.99319556071478
40.688801126,-73.934710368,-2.01516112073757
40.587197555,-74.162129383,-0.474935800605876
40.708248716,-73.830592509,2.61375153487117
40.694020758,-73.973842583,0.736705904494261
40.64861799,-73.980537992,-0.528646929833778
40.740234259,-73.86911637,-0.788792892168405
40.756169767,-73.971562247,-0.0202755098349294
40.853247474,-73.848062089,0.641005134205162
40.712502838,-73.784464438,1.15723903972867
40.765631321,-73.991106394,0.517157070397258
40.797056157,-73.964476664,0.449496416589599
40.582123174,-73.961102493,-0.174960597893487
40.692979504,-73.780239915,0.133675759078253
40.830256572,-73.91693762,2.00493353591179
40.880036986,-73.899354841,2.35946352023789
40.680347223,-73.930035241,-0.309430986569996
40.805170327,-73.967022512,-2.11411516887214
40.815122288,-73.920977435,1.19060317823465
40.663017485,-73.931340207,0.659015530970066
40.765652347,-73.931288555,-0.565593292160422
40.882695805,-73.889492604,0.13462823297612
40.644752079,-74.087241382,-1.05075228379443
40.762637009,-73.974212721,0.347775930827534
40.825467893,-73.91434928,-0.533887190751739
40.845713681,-73.919245964,0.47503045895913
40.690774629,-73.910274482,-1.09538753247483
40.764818269,-73.985189773,0.349002046716089
40.680347223,-73.930035241,-0.816400015924135
40.707349487,-73.896257586,-0.309493971618866
40.815702964,-73.919239026,-1.28733208007091
40.651782232,-73.885456761,0.63083547784926
40.769723638,-73.989983066,-0.54582264400775
40.697823295,-73.810715595,-0.357086684792764
40.60858402,-73.924470473,0.306568452880199
40.790007322,-73.94889393,2.33247118782196
40.712918619,-73.995788294,-0.564062661403431
40.644590276,-74.001900465,1.05433556160425
40.830244319,-73.895158984,-1.18180432475681
40.809596838,-73.949785598,1.42406116748326
40.816088874,-73.917688689,1.60824729216874
40.861102072,-73.90021499,1.03656923860409
40.829959123,-73.948010459,1.40361932407921
40.767716255,-73.981954461,-1.0665409901291
40.84932069,-73.912359481,0.738287484159342
40.674085974,-73.938946289,0.208852492196669
40.658433742,-73.90447556,1.04741042962482
40.83755445,-73.86682523,-0.391688368984324
40.638006186,-73.958191042,1.74963030309528
40.755012979,-73.966881308,0.344310486687565
40.616624026,-73.97674006,-2.09788910676435
40.680347223,-73.930035241,0.0168400292465656
40.758520583,-73.722464427,0.806675150798189
40.632398051,-74.097179771,-0.347813805272362
40.754105465,-73.97055611,-1.74403701263873
40.822535599,-73.906097132,-0.388274536901202
40.67081759,-73.935110087,1.98720467028498
40.646491562,-74.014112986,-1.1273371075462
40.680890516,-73.94486737,0.942650696457276
40.683830334,-73.820948305,0.134587698789433
40.591971387,-73.96070789,1.23998991052913
40.755351096,-73.897706018,1.50604322476059
40.681866121,-73.878496999,-1.01425419803662
40.615536619,-74.160901532,-2.53025777986457
40.759937751,-73.889006815,-0.423498998533808
40.818789442,-73.888077695,-1.55024782714866
40.715211164,-73.748876993,0.550494392013007
40.894119383,-73.852779264,-0.693471421005108
40.602303082,-73.752171813,0.231982644142366
40.816366145,-73.867626311,0.910649148670054
40.689389518,-73.923023134,-0.509399335688057
40.814298818,-73.899728815,1.62179715127496
40.837874514,-73.91139157,-0.764975950227356
40.602194868,-73.749104006,0.833590601462095
40.844258566,-73.897934347,0.294870587950617
40.797532218,-73.96869853,-2.14799246071252
40.667221263,-73.893645322,-2.03894505064278
40.86894764,-73.89539083,-2.24251851275389
40.597120566,-73.941249217,-0.246012465661633
40.633360823,-73.972486464,-1.54124229485481
40.601768846,-73.757791608,-0.772966415045391
40.704544877,-73.791443902,-0.739033651148272
40.549771241,-74.139786377,2.04942915809048
40.745383099,-73.972349984,0.770902422417942
40.663253874,-73.961545395,-0.181725641876334
40.574825477,-73.99092661,-1.8933674340375
40.716195914,-73.997490746,-1.65618376376309
40.693424816,-73.988703543,0.749037582678829
40.838115156,-73.910238403,0.0734231298480898
40.822320437,-73.889408597,-1.37246509174937
40.753242365,-73.872205671,-0.209919327919865
40.652902087,-73.89402854,0.284882859449727
40.57699549,-73.981523609,-1.16012567080693
40.670036398,-73.908427866,-1.77161049007663
40.67036646,-73.912846962,-1.02899454244771
40.637804112,-74.076985101,-0.0850382411817051
40.703415714,-73.94255492,0.962887397919488
40.847542541,-73.905924481,-0.601883819573916
40.742483671,-73.872868666,1.85488568164238
40.599395325,-73.758142316,-1.48682530577162
40.822575962,-73.915707914,-0.131585064927665
40.822569916,-73.911307169,2.21457054558471
40.842535558,-73.852824751,-1.27266037850298
40.571607713,-74.11353395,0.0288286700436704
40.679077659,-73.740893838,-0.225452097917849
40.612236421,-73.953841906,-0.421476663889464
40.808777943,-73.923130702,0.447535894981904
40.825126205,-73.890104903,0.632362884223759
40.718734021,-73.986217318,-0.456607267955328
40.819435344,-73.911174055,1.72155224703532
40.750871967,-73.883568403,0.0153094517895299
40.73669807,-73.983316026,0.731730867143434
40.815122288,-73.920977435,2.71498563516694
40.788046189,-73.979941113,-0.333034261527515
40.732804333,-74.005666367,-0.479789408580868
40.821565174,-73.907590687,-0.451777334836303
40.759438982,-73.866461618,-1.26439990073679
40.748113696,-73.984803708,-1.70850210558829
40.638984176,-74.171252305,-1.80625344079578
40.799683022,-73.944111631,-1.72513921757117
40.861803596,-73.923962376,-0.481828900273068
40.771581516,-73.91939362,0.735768859638822
40.757044184,-73.906918583,0.0658384339140259
40.672705716,-73.872424874,1.00401530934624
40.679117646,-73.939893487,2.10213103867399
40.72906475,-73.811020132,0.171668496192183
40.892485723,-73.854493676,-1.10659363757255
40.59300067,-73.793718647,-0.468516080882436
40.69495557,-73.952951614,-0.207582549506541
40.836357011,-73.819807824,0.30396542919466
40.883126566,-73.861374453,-0.626392395711093
40.669132419,-73.86555017,-0.676698239123982
40.565395053,-74.111918153,-1.60505237225872
40.851316088,-73.902116523,-0.560705414855566
40.781702253,-73.822241419,-0.15889231247557
40.75717168,-73.962285279,-0.0591647858969408
40.638078183,-74.131842748,1.97812823923525
40.806448376,-73.91256403,-0.0851913130342278
40.79845524,-73.948082015,-0.0219350087132909
40.781689988,-73.848218149,-0.691276675846033
40.655156996,-73.954630326,0.455666629698529
40.728769854,-73.782355252,-1.57417995792188
40.687959354,-73.819750907,-0.382147118481431
40.833493209,-73.858395386,-2.35905321865445
40.590696836,-74.089849569,-2.27376119167114
40.667297692,-73.909163377,-1.07396136963244
40.721533469,-73.739487754,-0.785527157255556
40.857082062,-73.901352508,-0.882749749183945
40.809115383,-73.922888284,-1.12340413107482
40.825126205,-73.890104903,-1.05552402750223
40.738560221,-73.999683896,0.544562417036677
40.878075016,-73.825957883,-0.8927247567025
40.619516204,-73.932771762,-0.573045589064932
40.706731424,-73.789366743,0.182761496664072
